numPhotos,price,propertyType,size,rooms,bathrooms,distance,hasVideo,status,newDevelopment,hasLift,hasPlan,has3DTour,has360,hasStaging,topPlus,highlight.groupDescription,floor,exterior,parkingSpace.hasParkingSpace,price_m2_oct24,monthly_var,quart_var,annual_var,price_m2_historical_max,var_from_max,rooms+bathrooms,room.to.size.ratio,room+bathrooms.to.size.ratio,amenity.score,neighborhood_Can Baró,neighborhood_Can Peguera - El Turó de la Peira,neighborhood_Canyelles,neighborhood_Ciutat Meridiana - Torre Baró - Vallbona,neighborhood_Diagonal Mar i el Front Marítim del Poblenou,neighborhood_El Baix Guinardó,neighborhood_El Besòs,neighborhood_El Bon Pastor,neighborhood_El Camp d'En Grassot i Gràcia Nova,neighborhood_El Camp de l'Arpa del Clot,neighborhood_El Carmel,neighborhood_El Clot,neighborhood_El Coll,neighborhood_El Congrés i els Indians,neighborhood_El Fort Pienc,neighborhood_El Guinardó,neighborhood_El Gòtic,neighborhood_El Parc i la Llacuna del Poblenou,neighborhood_El Poble Sec - Parc de Montjuïc,neighborhood_El Poblenou,neighborhood_El Putxet i el Farró,neighborhood_El Raval,neighborhood_Horta,neighborhood_Hostafrancs,neighborhood_L'Antiga Esquerra de l'Eixample,neighborhood_La Barceloneta,neighborhood_La Bordeta,neighborhood_La Dreta de l'Eixample,neighborhood_La Font d'En Fargues,neighborhood_La Font de la Guatlla,neighborhood_La Guineueta,neighborhood_La Marina del Port,neighborhood_La Marina del Prat Vermell,neighborhood_La Maternitat i Sant Ramon,neighborhood_La Nova Esquerra de l'Eixample,neighborhood_La Prosperitat,neighborhood_La Sagrada Família,neighborhood_La Sagrera,neighborhood_La Salut,neighborhood_La Teixonera,neighborhood_La Trinitat Nova,neighborhood_La Trinitat Vella,neighborhood_La Vall d'Hebron - La Clota,neighborhood_La Verneda i la Pau,neighborhood_La Vila Olímpica del Poblenou,neighborhood_Les Corts,neighborhood_Les Roquetes,neighborhood_Les Tres Torres,neighborhood_Navas,neighborhood_Pedralbes,neighborhood_Porta,neighborhood_Provençals del Poblenou,neighborhood_Sant Andreu,neighborhood_Sant Antoni,neighborhood_Sant Genís Dels Agudells - Montbau,neighborhood_Sant Gervasi - Galvany,neighborhood_Sant Gervasi - La Bonanova,neighborhood_Sant Martí de Provençals,neighborhood_Sant Pere - Santa Caterina i la Ribera,neighborhood_Sants,neighborhood_Sants - Badal,neighborhood_Sarrià,neighborhood_Vallcarca i els Penitents,neighborhood_Vallvidrera - El Tibidabo i les Planes,neighborhood_Verdun,neighborhood_Vila de Gràcia,neighborhood_Vilapicina i la Torre Llobeta,district_Eixample,district_Gràcia,district_Horta Guinardó,district_Les Corts,district_Nou Barris,district_Sant Andreu,district_Sant Martí,district_Sants-Montjuïc,district_Sarrià-Sant Gervasi
29,415000,1,99.0,4,1,1516,1,1,0,1,0,0,0,0,0,2.0,3.0,1,0,5674,0.003,0.026,0.122,5674,0.0,5,0.04040404040404041,0.050505050505050504,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,680000,1,157.0,5,1,2048,0,2,0,1,0,0,0,0,0,2.0,1.0,1,0,5900,0.015,0.01,0.059,5900,0.0,6,0.03184713375796178,0.03821656050955414,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,458000,1,111.0,5,2,876,1,1,0,1,1,0,1,0,0,2.0,1.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,7,0.04504504504504504,0.06306306306306306,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,380000,1,79.0,2,2,1245,1,1,0,1,1,0,1,0,0,2.0,1.0,1,0,5674,0.003,0.026,0.122,5674,0.0,4,0.02531645569620253,0.05063291139240506,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,262500,1,70.0,3,1,6073,0,1,0,1,0,0,0,0,0,2.0,4.0,1,0,2466,0.002,0.029,0.026,2941,-0.162,4,0.04285714285714286,0.05714285714285714,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,299500,1,75.0,1,1,237,1,1,0,0,1,1,0,0,0,2.0,1.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,2,0.013333333333333334,0.02666666666666667,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,453330,1,100.0,4,2,1826,0,2,0,1,1,0,0,0,0,2.0,6.0,1,1,5674,0.003,0.026,0.122,5674,0.0,6,0.04,0.06,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,480000,1,92.0,3,1,3491,0,1,0,1,0,0,0,0,0,2.0,1.0,0,0,4321,0.037,0.036,0.141,4321,0.0,4,0.03260869565217391,0.043478260869565216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,199000,1,53.0,1,1,843,1,1,0,0,1,0,0,0,0,2.0,2.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,2,0.018867924528301886,0.03773584905660377,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,790000,1,144.0,4,2,3716,1,1,0,1,1,0,0,0,0,2.0,4.0,1,0,5900,0.015,0.01,0.059,5900,0.0,6,0.027777777777777776,0.041666666666666664,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,157000,0,11.0,0,1,1059,0,1,0,1,0,0,0,0,0,2.0,3.0,0,0,4571,0.018,0.036,0.061,4600,-0.006,1,0.0,0.09090909090909091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,430000,1,103.0,3,2,3154,1,1,0,0,1,0,0,0,0,2.0,2.0,0,0,4321,0.037,0.036,0.141,4321,0.0,5,0.02912621359223301,0.04854368932038835,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13,156000,1,68.0,3,1,7356,0,1,0,1,0,0,0,0,0,2.0,1.0,1,0,2466,0.002,0.029,0.026,2941,-0.162,4,0.04411764705882353,0.058823529411764705,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20,179000,1,60.0,3,1,6299,1,2,0,1,1,0,0,0,0,2.0,2.0,1,0,2466,0.002,0.029,0.026,2941,-0.162,4,0.05,0.06666666666666667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
24,280000,2,33.0,1,1,4329,0,1,0,1,0,0,0,0,0,2.0,2.0,1,0,3442,0.014,0.035,0.072,3442,0.0,2,0.030303030303030304,0.06060606060606061,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,599000,2,131.0,5,2,4865,0,1,0,1,1,0,0,0,0,2.0,6.0,0,0,2466,0.002,0.029,0.026,2941,-0.162,7,0.03816793893129771,0.05343511450381679,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
26,350000,1,65.0,3,1,2366,1,2,0,0,1,0,0,0,0,2.0,1.0,1,0,4973,0.002,0.002,0.088,4973,0.0,4,0.046153846153846156,0.06153846153846154,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
12,269000,1,60.0,4,1,3683,0,1,0,0,0,0,0,0,0,2.0,1.0,1,0,3442,0.014,0.035,0.072,3442,0.0,5,0.06666666666666667,0.08333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19,187000,1,76.0,3,1,3283,0,1,0,1,0,0,0,0,0,2.0,1.0,1,0,3882,0.011,0.04,0.094,3929,-0.012,4,0.039473684210526314,0.05263157894736842,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,415000,1,103.0,3,2,523,0,1,0,0,1,0,0,0,0,2.0,2.0,0,0,4571,0.018,0.036,0.061,4600,-0.006,5,0.02912621359223301,0.04854368932038835,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,295000,1,55.0,2,1,823,1,1,0,1,0,0,0,0,0,2.0,3.0,0,0,4571,0.018,0.036,0.061,4600,-0.006,3,0.03636363636363636,0.05454545454545454,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,319000,1,89.0,3,1,612,1,1,0,0,1,0,0,0,0,2.0,-1.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,4,0.033707865168539325,0.0449438202247191,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,500000,1,81.0,3,2,1803,1,1,0,1,1,0,0,0,0,2.0,4.0,1,0,5674,0.003,0.026,0.122,5674,0.0,5,0.037037037037037035,0.06172839506172839,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,299900,1,95.0,3,2,6667,0,1,0,1,1,0,0,0,0,2.0,1.0,1,1,2466,0.002,0.029,0.026,2941,-0.162,5,0.031578947368421054,0.05263157894736842,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42,380000,2,136.0,2,2,1152,1,1,0,1,0,0,1,0,0,2.0,-1.0,1,0,5674,0.003,0.026,0.122,5674,0.0,4,0.014705882352941176,0.029411764705882353,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16,229000,1,57.0,2,2,986,1,1,0,0,0,0,0,0,0,2.0,3.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,4,0.03508771929824561,0.07017543859649122,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,299000,1,94.0,3,2,735,1,2,0,0,1,0,1,0,0,2.0,1.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,5,0.031914893617021274,0.05319148936170213,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,299000,1,110.0,1,1,616,0,1,0,0,1,0,0,0,0,2.0,1.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,2,0.00909090909090909,0.01818181818181818,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,390000,1,75.0,2,2,3316,0,1,0,1,1,1,0,0,0,2.0,1.0,1,0,3442,0.014,0.035,0.072,3442,0.0,4,0.02666666666666667,0.05333333333333334,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43,820000,1,140.0,3,2,2867,1,1,0,1,1,0,0,0,0,2.0,4.0,1,1,5900,0.015,0.01,0.059,5900,0.0,5,0.02142857142857143,0.03571428571428571,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,175000,1,58.0,2,1,6169,0,1,0,0,0,0,0,0,0,2.0,3.0,0,0,2466,0.002,0.029,0.026,2941,-0.162,3,0.034482758620689655,0.05172413793103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
24,570000,1,140.0,4,3,3097,0,1,0,1,1,0,0,0,0,2.0,6.0,1,0,5900,0.015,0.01,0.059,5900,0.0,7,0.02857142857142857,0.05,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,265000,1,70.0,3,1,372,1,1,0,0,0,0,0,0,0,2.0,2.0,0,0,4571,0.018,0.036,0.061,4600,-0.006,4,0.04285714285714286,0.05714285714285714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,270000,1,70.0,3,1,5127,0,2,0,1,0,0,0,0,0,2.0,2.0,0,0,2466,0.002,0.029,0.026,2941,-0.162,4,0.04285714285714286,0.05714285714285714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
36,247000,1,48.0,1,1,2766,0,1,0,1,0,0,1,0,0,2.0,-1.0,1,0,5674,0.003,0.026,0.122,5674,0.0,2,0.020833333333333332,0.041666666666666664,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,245000,1,61.0,2,1,4013,1,1,0,0,0,0,0,0,0,2.0,2.0,1,0,3442,0.014,0.035,0.072,3442,0.0,3,0.03278688524590164,0.04918032786885246,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,320000,1,87.0,3,1,4086,0,1,0,0,0,0,0,0,0,2.0,6.0,1,0,3882,0.011,0.04,0.094,3929,-0.012,4,0.034482758620689655,0.04597701149425287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,650000,1,110.0,3,2,3630,0,1,0,1,0,0,0,0,0,2.0,2.0,0,0,3442,0.014,0.035,0.072,3442,0.0,5,0.02727272727272727,0.045454545454545456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,290000,1,53.0,3,1,3599,1,1,0,1,0,0,0,0,0,2.0,2.0,0,0,3882,0.011,0.04,0.094,3929,-0.012,4,0.05660377358490566,0.07547169811320754,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17,399000,1,89.0,1,1,1455,1,1,0,1,0,0,0,0,0,2.0,1.0,1,0,5674,0.003,0.026,0.122,5674,0.0,2,0.011235955056179775,0.02247191011235955,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,415000,1,99.0,4,1,1421,0,1,0,1,0,0,0,0,0,2.0,3.0,1,0,5674,0.003,0.026,0.122,5674,0.0,5,0.04040404040404041,0.050505050505050504,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,548000,1,90.0,2,1,731,0,1,0,1,0,0,0,0,0,2.0,2.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,3,0.022222222222222223,0.03333333333333333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,795000,1,122.0,3,2,1968,0,1,0,1,0,0,0,0,0,2.0,4.0,1,0,5674,0.003,0.026,0.122,5674,0.0,5,0.02459016393442623,0.040983606557377046,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,134600,1,44.0,3,1,7177,0,1,0,0,0,0,0,0,0,2.0,0.0,1,0,3536,0.02,0.049,0.128,3536,0.0,4,0.06818181818181818,0.09090909090909091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,285000,1,60.0,1,1,871,0,1,0,1,0,0,0,0,0,2.0,4.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,2,0.016666666666666666,0.03333333333333333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,340000,1,76.0,3,1,1410,0,1,0,1,0,0,0,0,0,2.0,4.0,1,0,3882,0.011,0.04,0.094,3929,-0.012,4,0.039473684210526314,0.05263157894736842,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,395000,1,89.0,4,2,2919,1,1,0,1,1,1,0,0,0,2.0,2.0,0,0,4321,0.037,0.036,0.141,4321,0.0,6,0.0449438202247191,0.06741573033707865,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35,430000,1,80.0,3,2,2425,1,1,0,1,1,1,0,0,0,2.0,2.0,1,0,5674,0.003,0.026,0.122,5674,0.0,5,0.0375,0.0625,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,290000,1,65.0,1,1,1372,0,1,0,0,1,1,0,0,0,2.0,5.0,1,0,5674,0.003,0.026,0.122,5674,0.0,2,0.015384615384615385,0.03076923076923077,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,590000,1,94.0,3,2,5221,0,1,0,1,0,0,0,0,0,2.0,4.0,1,1,5724,0.018,0.036,0.137,5724,0.0,5,0.031914893617021274,0.05319148936170213,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15,650000,1,155.0,5,2,1803,1,2,0,1,0,0,0,1,0,2.0,0.0,0,0,5674,0.003,0.026,0.122,5674,0.0,7,0.03225806451612903,0.04516129032258064,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
